areaNm,areaCd,areaCongestLvl,areaCongestMsg,temp,humidity,pm10,collectedAt,prkNm,prkCd,prkType,cpcty,curPrkCnt,curPrkYn,curPrkTime,payYn,rates,timeRates,addRates,addTimeRates,address,roadAddr,lng,lat
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,보메청담 주차장,2907681,BS,33,,N,,Y,3000,120,2000,10,강남구 청담동 91-6,,127.04,37.52
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,울프강스테이크하우스 주차장,2911373,BS,53,,N,,Y,3000,30,1000,10,강남구 청담동 89-6,,127.04,37.52
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,갤러리아백화점 명품관 EAST,768488,BS,197,,N,,Y,0,30,1000,10,강남구 압구정동 515-0,,127.04,37.53
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,갤러리아백화점 명품관 WEST,1041175,BS,177,,N,,Y,0,30,1000,10,강남구 압구정동 494-0,,127.04,37.53
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,W빌딩 민영주차장,3163166,BS,5,,N,,Y,6000,60,1000,10,강남구 청담동 118-8,,127.05,37.53
청담동 명품거리,POI080,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:42.693855,네이처포엠오피스텔 주차장,3159939,BS,113,,N,,Y,3000,30,1500,10,강남구 청담동 118-17,,127.05,37.53
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,대화주차장(민영),3204470,NP,14,,N,,Y,0,0,0,0,종로구 삼청동 97-2,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,대화(민영),3077671,NP,16,,N,,Y,3000,30,1000,10,종로구 팔판동 59-4,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,국원주차장(민영),3245923,NP,17,,N,,Y,2000,30,1000,15,종로구 운니동 114-8,,126.99,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,현대계동사옥 주차장,2976535,BS,1195,,N,,Y,3000,30,3000,30,종로구 계동 140-2,,126.99,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,정독도서관,897368,BP,45,,N,,Y,190,5,190,5,종로구 화동 2-0,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,삼청공원앞(구),1451913,NS,1,,N,,Y,250,5,300,10,종로구 삼청동 25-11,,126.98,37.59
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,삼청공원앞(구),1451913,NS,15,,N,,Y,250,5,500,10,종로구 삼청동 25-11,,126.98,37.59
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,삼청공원앞(구),1451913,NS,2,,N,,Y,250,5,500,10,종로구 삼청동 25-16,,126.98,37.59
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,원서공원 앞(구),1451598,NS,17,,N,,Y,500,5,500,5,종로구 와룡동 206-0,,126.99,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,국립현대미술관 서울관,1416258,BP,384,,N,,Y,3000,60,500,10,종로구 소격동 165-0,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,삼청제2공영(구),3247314,NW,27,,N,,Y,300,5,300,5,종로구 삼청동 1-12,,126.98,37.59
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,화동(민영),1386640,NP,14,,N,,Y,2000,30,2000,30,종로구 화동 76-2,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,공유) 삼청동주민센터 옆(구),1913071,NW,9,,N,,Y,600,30,100,10,종로구 삼청동 111-1,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,청남문화원(민영),3002155,NP,20,,N,,Y,2000,30,500,10,종로구 가회동 170-4,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,AJ파크 해영회관점(민영),2987609,NP,75,,N,,Y,2000,30,1000,15,종로구 안국동 117-0,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,화동유료주차장(민영),3059751,NP,14,,N,,Y,2500,30,2500,30,종로구 화동 76-2,,126.98,37.58
북촌한옥마을,POI066,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:43.206615,푸른기린(민영),3068451,NP,25,,N,,Y,2000,30,2000,30,종로구 화동 56-0,,126.98,37.58
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,DDP동측(양쪽) 관광버스전용 주차장(시),1427633,NS,20,,N,,N,0,0,0,0,중구 을지로7가 2-36,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,DDP북측 마장로 관광버스전용 주차장(시),1424461,NS,4,,N,,N,0,0,0,0,중구 신당동 222-3,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,동대문패션비즈센터 주차장,3200577,BS,25,,N,,Y,3500,60,3000,60,중구 신당동 251-160,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,APM플레이스 앞 관광버스 주차허용 구간(시),1582627,NS,1,,N,,N,0,0,0,0,중구 을지로7가 112-3,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,APM플레이스 앞 관광버스 주차허용 구간(시),1582627,NS,1,,N,,N,0,0,0,0,중구 을지로7가 276-0,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,동대문디자인플라자(DDP) 주차장,3202615,BS,355,,N,,Y,400,5,400,5,중구 을지로7가 143-0,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,동대문 공영주차장(시),1384198,NW,1092,,N,,Y,360,5,360,5,중구 신당동 251-7,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,DDP 유어스빌딩 앞 관광버스 주차허용 구간(시),1913613,NS,2,,N,,N,0,0,0,0,중구 신당동 204-92,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,DDP동측(양쪽) 관광버스전용 주차장(시),1427633,NS,20,13,Y,2025-08-09 18:02:41,N,0,,0,,중구 을지로7가 2-36,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,DDP북측 마장로 관광버스전용 주차장(시),1424461,NS,4,4,Y,2025-08-09 18:02:41,N,0,,0,,중구 신당동 222-3,,127.01,37.57
DDP(동대문디자인플라자),POI083,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.157,동대문 공영주차장(시),1384198,NW,1092,105,Y,2025-08-09 18:02:30,Y,360,,360,,중구 신당동 251-7,중구 마장로 22,127.01,37.57
강서한강공원,POI085,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.722169,강서1주차장[개화나들목 앞],1886488,BP,53,,N,,Y,1000,30,200,10,강서구 방화동 18-1,,126.82,37.59
강서한강공원,POI085,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:44.722169,강서1주차장[개화나들목 앞],1886488,BP,53,5,Y,2025-08-09 18:02:15,Y,1000,,200,,강서구 방화동 18-1 ,,126.82,37.59
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,국원주차장(민영),3245923,NP,17,,N,,Y,2000,30,1000,15,종로구 운니동 114-8,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,종로(민영),2976824,NP,19,,N,,Y,3000,30,1000,10,종로구 인사동 130-1,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,지상낙원주차장(민영),3245924,NP,4,,N,,Y,3000,30,1000,10,종로구 낙원동 289-1,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,서원빌딩 주차장,2971071,BS,50,,N,,Y,2000,30,2000,30,종로구 경운동 91-1,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,대하주차장(민영),3245922,NP,10,,N,,Y,2500,30,2500,30,종로구 익선동 33-1,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,AJ파크 종로관훈(민영),2975669,NP,78,,N,,Y,2000,20,1200,10,종로구 관훈동 112-4,,126.98,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,창경(민영),2979998,NP,20,,N,,Y,2000,30,1000,10,종로구 운니동 10-0,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,하나투어빌딩,2984544,BS,120,,N,,Y,3000,30,1000,10,종로구 공평동 1-0,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,안국역 4번출구 주차장(민영),1910358,NP,92,,N,,Y,1000,30,500,15,종로구 운니동 114-2,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,삼환빌딩 주차장,954565,BS,145,,N,,Y,2000,30,1000,15,종로구 운니동 98-5,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,센트로폴리스,1912957,BS,560,,N,,Y,2000,20,2000,20,종로구 공평동 17-0,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,GS타임즈 인사(S&S)(민영),2976839,NP,46,,N,,Y,1000,10,1000,10,종로구 견지동 101-0,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,서인사마당(구),2977342,NW,40,,N,,Y,500,5,500,5,종로구 견지동 85-18,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,탑골공원 관광버스전용 주차장(시),1369476,NS,2,,N,,N,0,0,0,0,종로구 종로2가 38-4,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,종로타워 주차장,910779,BS,273,,N,,Y,2000,20,1000,10,종로구 종로2가 6-0,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,GS타임즈 경운(민영),2985068,NP,16,,N,,Y,3000,30,1000,10,종로구 경운동 65-0,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,경일(민영),2976795,NP,83,,N,,Y,2000,30,2000,30,종로구 인사동 119-1,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,행복주차장(민영),2981583,NP,23,,N,,Y,2000,30,1000,10,종로구 운니동 97-0,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,우성(민영),2984051,NP,21,,N,,Y,2000,30,1000,10,종로구 운니동 28-0,,126.99,37.58
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,동덕빌딩 주차장,2986159,BS,101,,N,,Y,3000,30,1000,15,종로구 관훈동 151-8,,126.98,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,건국빌딩(민영),2970564,NP,104,,N,,Y,3000,30,1000,10,종로구 낙원동 280-0,,126.99,37.57
인사동,POI078,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:44.891138,탑골공원 관광버스전용 주차장(시),1369476,NS,2,1,Y,2025-08-09 18:02:42,N,0,,0,,종로구 종로2가 38-4 ,종로구 종로 99,126.99,37.57
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,동서시장 식품 공영주차장(구),1577864,NS,32,,N,,Y,300,10,300,10,동대문구 제기동 620-17,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,동서시장 식품 공영주차장(구),1577864,NS,33,,N,,Y,300,10,300,10,동대문구 제기동 854-1,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,동서시장 과일채소부 공영주차장(구),1578994,NS,47,,N,,Y,300,10,300,10,동대문구 제기동 849-0,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,동서시장 과일채소부 공영주차장(구),1578994,NS,47,,N,,Y,300,10,300,10,동대문구 제기동 992-0,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,정릉천변 공영주차장(구),1579150,NS,1,,N,,Y,500,10,500,10,동대문구 제기동 1159-0,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,정릉천변 공영주차장(구),1579150,NS,7,,N,,Y,500,10,500,10,동대문구 제기동 12-0,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,동일주차장(민영),1386620,NP,14,,N,,Y,2000,30,2000,30,동대문구 제기동 1052-3,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,세명유료주차장(민영),1247632,NP,35,,N,,Y,2000,30,1000,15,동대문구 제기동 1054-1,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,롯데백화점 청량리점 주차장,1248660,BS,1531,,N,,Y,1000,30,1000,10,동대문구 전농동 588-1,,127.05,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,서울약령시공영주차장(구),1580083,NW,196,,N,,Y,500,10,500,10,동대문구 제기동 1082-0,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,정릉천복개 공영주차장(구),3129378,NW,143,,N,,Y,500,10,500,10,동대문구 제기동 271-50,,127.04,37.58
청량리 제기동 일대 전통시장,POI081,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:45.553481,노브랜드 경동시장점,3143749,BS,128,,N,,Y,1000,30,500,15,동대문구 제기동 1019-0,,127.04,37.58
광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.027041,"광나루1, 2주차장",1892071,BP,168,,N,,Y,1000,30,200,10,강동구 천호동 483-8,,127.12,37.55
광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.027041,광나루3주차장[천호대교 하부],1892073,BP,191,,N,,Y,1000,30,200,10,송파구 풍납동 49-2,,127.12,37.54
광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.027041,"광나루1, 2주차장",1892071,BP,168,93,Y,2025-08-09 18:02:48,Y,1000,,200,,강동구 천호동 483-8 ,,127.12,37.55
광나루한강공원,POI087,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.027041,광나루3주차장[천호대교 하부],1892073,BP,191,121,Y,2025-08-09 18:02:58,Y,1000,,200,,송파구 풍납동 49-2,,127.12,37.54
해방촌·경리단길,POI082,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:46.245560,이태원2동 공영주차장(구),172041,NW,110,,N,,Y,250,5,250,5,용산구 이태원동 227-9,,126.99,37.54
해방촌·경리단길,POI082,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:46.245560,용산동2가동 기계식 공영주차장(구),3210899,NW,54,,N,,Y,250,5,250,5,용산구 용산동2가 47-2,,126.99,37.54
해방촌·경리단길,POI082,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:46.245560,해방촌노외 공영주차장(구),1277157,NW,24,,N,,Y,130,5,130,5,용산구 용산동2가 1-1497,,126.98,37.54
해방촌·경리단길,POI082,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:46.245560,용산2가 소월 공영주차장(구),3210903,NW,60,,N,,Y,150,5,150,5,용산구 용산동2가 11-0,,126.99,37.55
광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.588059,세종로 공영주차장(시),171721,NW,1260,,N,,Y,430,5,430,5,종로구 세종로 80-1,,126.98,37.57
광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.588059,열린마당(구),1451525,NS,7,,N,,Y,500,5,1000,10,종로구 세종로 111-0 옆,,126.98,37.58
광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.588059,교보생명 본사사옥[광화문 5호점],899187,BS,412,,N,,Y,2000,20,1000,10,종로구 종로1가 1-0,,126.98,37.57
광화문광장,POI088,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:46.588059,세종로 공영주차장(시),171721,NW,1260,663,Y,2025-08-09 18:02:30,Y,430,,430,,종로구 세종로 80-1,종로구 세종대로 189,126.98,37.57
국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.175611,가족공원 부설주차장,1910343,BP,50,,N,,Y,300,10,300,10,용산구 용산동6가 93-6,,126.98,37.52
국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.175611,"용산공원(화장실,사무소,수처리)",663957,BP,50,,N,,Y,300,10,300,10,용산구 용산동6가 68-89,,126.99,37.52
국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.175611,국립중앙박물관,3206241,BS,763,,N,,Y,2000,120,1000,60,용산구 용산동6가 168-6,,126.98,37.52
국립중앙박물관·용산가족공원,POI089,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.175611,국립한글박물관,3214507,BS,68,,N,,Y,500,30,500,30,용산구 용산동6가 168-6*,,126.98,37.52
난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.288805,"난지공원1, 2, 3주차장",1886483,BP,544,,N,,Y,1000,30,200,10,마포구 상암동 487-370,,126.89,37.56
난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.288805,난지4주차장[캠핑장],1886485,BP,76,,N,,Y,1000,30,200,10,마포구 상암동 495-81,,126.87,37.57
난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.288805,"난지공원1, 2, 3주차장",1886483,BP,544,0,Y,2025-02-03 09:02:45,Y,1000,,200,,마포구 상암동 487-370 ,,126.89,37.56
난지한강공원,POI090,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.288805,난지4주차장[캠핑장],1886485,BP,76,0,Y,,Y,1000,,200,,마포구 상암동 495-81 ,마포구 한강난지로 22,126.87,37.57
노들섬,POI092,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,,,,2025-08-09T18:04:47.349910,노들섬 주차장,3204515,BS,99,,N,,Y,1000,30,300,10,용산구 이촌동 302-146,,126.96,37.52
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬2주차장[안내센터 앞],1892075,BP,356,,N,,Y,1000,30,200,10,광진구 자양동 435-0,,127.07,37.53
뚝섬한강공원,POI093,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,,,,2025-08-09T18:04:47.850426,뚝섬3주차장[수영장 앞],1892076,BP,112,,N,,Y,1000,30,200,10,광진구 자양동 112-0,,127.07,37.53
